@timestamp,jvm.metrics.memory.heap_memory_usage.committed,jvm.metrics.memory.heap_memory_usage.max,jvm.metrics.memory.heap_memory_usage.used,jvm.metrics.threading.thread_count,jvm.metrics.gc.psms.collection_count,jvm.metrics.gc.psms.collection_time,jvm.metrics.gc.pss.collection_count,jvm.metrics.gc.pss.collection_time,label
2018-01-04 11:20:00,2062024704.0,2062024704.0,900824768.0,1079.0,0,0,2,77,0
2018-01-04 11:21:00,2065694720.0,2065694720.0,822965032.0,1081.0,0,0,2,81,0
2018-01-04 11:22:00,2070413312.0,2070413312.0,750551360.0,1080.0,0,0,2,87,0
2018-01-04 11:23:00,2071986176.0,2071986176.0,685289704.0,1102.0,0,0,2,95,0
2018-01-04 11:24:00,2066743296.0,2066743296.0,792241712.0,1252.0,0,0,2,96,0
2018-01-04 11:25:00,2064646144.0,2064646144.0,983365584.0,1251.0,0,0,2,95,0
2018-01-04 11:26:00,2065694720.0,2065694720.0,1142397816.0,1273.0,0,0,2,90,0
2018-01-04 11:27:00,2058354688.0,2058354688.0,1174633672.0,1206.0,0,0,2,105,0
2018-01-04 11:28:00,2060976128.0,2060976128.0,689093000.0,1191.0,0,0,3,152,0
2018-01-04 11:29:00,2064121856.0,2064121856.0,1192214856.0,1123.0,0,0,1,54,0
2018-01-04 11:30:00,2066219008.0,2066219008.0,818632816.0,1225.0,0,0,3,158,0
2018-01-04 11:31:00,2058354688.0,2058354688.0,1053355824.0,1342.0,0,0,2,93,0
2018-01-04 11:32:00,2066219008.0,2066219008.0,1169042168.0,1303.0,0,0,2,91,0
2018-01-04 11:33:00,2029518848.0,2029518848.0,1070520912.0,1177.0,0,0,2,93,0
2018-01-04 11:34:00,2017984512.0,2017984512.0,996558480.0,1087.0,0,0,2,76,0
2018-01-04 11:35:00,2059927552.0,2059927552.0,949184672.0,1087.0,0,0,2,76,0
2018-01-04 11:36:00,2060451840.0,2060451840.0,882075624.0,1089.0,0,0,2,78,0
2018-01-04 11:37:00,2063597568.0,2063597568.0,923920512.0,1090.0,1,492,2,89,0
2018-01-04 11:38:00,1989672960.0,1989672960.0,872936288.0,960.0,0,0,2,45,0
2018-01-04 11:39:00,2057830400.0,2057830400.0,897088224.0,992.0,0,0,2,46,0
2018-01-04 11:40:00,2035810304.0,2035810304.0,574762096.0,1149.0,0,0,3,113,0
2018-01-04 11:41:00,2029518848.0,2029518848.0,803548680.0,1145.0,0,0,2,90,0
2018-01-04 11:42:00,2004353024.0,2004353024.0,593026512.0,1145.0,0,0,3,134,0
2018-01-04 11:43:00,2024275968.0,2024275968.0,650778280.0,1003.0,0,0,2,89,0
2018-01-04 11:44:00,2026897408.0,2026897408.0,803660272.0,1061.0,0,0,2,82,0
2018-01-04 11:45:00,2033188864.0,2033188864.0,895609176.0,1044.0,0,0,2,76,0
2018-01-04 11:46:00,2048917504.0,2048917504.0,694286944.0,1150.0,0,0,3,131,0
2018-01-04 11:47:00,2053636096.0,2053636096.0,979952824.0,1230.0,0,0,2,83,0
2018-01-04 11:48:00,2054684672.0,2054684672.0,694765296.0,1181.0,0,0,3,140,0
2018-01-04 11:49:00,2057306112.0,2057306112.0,646922720.0,1003.0,0,0,2,82,0
2018-01-04 11:50:00,2057830400.0,2057830400.0,611183216.0,1003.0,0,0,2,90,0
2018-01-04 11:51:00,2061500416.0,2061500416.0,1097526592.0,1005.0,0,0,1,48,0
2018-01-04 11:52:00,2065694720.0,2065694720.0,1049150856.0,1004.0,0,0,2,94,0
2018-01-04 11:53:00,2063597568.0,2063597568.0,950972616.0,1003.0,0,0,2,78,0
2018-01-04 11:54:00,2064646144.0,2064646144.0,867658120.0,1003.0,0,0,2,75,0
2018-01-04 11:55:00,2067791872.0,2067791872.0,978012376.0,1143.0,0,0,2,76,0
2018-01-04 11:56:00,2036334592.0,2036334592.0,681758304.0,1218.0,0,0,3,158,0
2018-01-04 11:57:00,2053111808.0,2053111808.0,906195112.0,1164.0,0,0,2,89,0
2018-01-04 11:58:00,2043150336.0,2043150336.0,1069513656.0,1213.0,0,0,2,99,0
2018-01-04 11:59:00,2053111808.0,2053111808.0,1063492288.0,1117.0,0,0,2,93,0
2018-01-04 12:00:00,2054684672.0,2054684672.0,1070800072.0,1100.0,0,0,2,104,0
2018-01-04 12:01:00,2061500416.0,2061500416.0,597293072.0,1115.0,0,0,3,159,0
2018-01-04 12:02:00,2061500416.0,2061500416.0,752709192.0,1153.0,0,0,2,106,0
2018-01-04 12:03:00,2064646144.0,2064646144.0,902405664.0,1178.0,0,0,2,95,0
2018-01-04 12:04:00,2061500416.0,2061500416.0,1030429104.0,1272.0,0,0,2,97,0
2018-01-04 12:05:00,2059403264.0,2059403264.0,936565544.0,1088.0,0,0,2,79,0
2018-01-04 12:06:00,2059403264.0,2059403264.0,870956080.0,1017.0,0,0,2,76,0
2018-01-04 12:07:00,2060451840.0,2060451840.0,821124880.0,1016.0,0,0,2,78,0
2018-01-04 12:08:00,2063073280.0,2063073280.0,769369736.0,1015.0,0,0,2,83,0
2018-01-04 12:09:00,2066743296.0,2066743296.0,713598232.0,1015.0,0,0,2,85,0
2018-01-04 12:10:00,2069889024.0,2069889024.0,616363736.0,1015.0,0,0,2,95,0
2018-01-04 12:11:00,2066219008.0,2066219008.0,624575896.0,1111.0,0,0,2,100,0
2018-01-04 12:12:00,2062548992.0,2062548992.0,819905152.0,1172.0,0,0,2,100,0
2018-01-04 12:13:00,2065170432.0,2065170432.0,991719304.0,1211.0,0,0,2,88,0
2018-01-04 12:14:00,2053111808.0,2053111808.0,1138344064.0,1191.0,0,0,2,97,0
2018-01-04 12:15:00,2059927552.0,2059927552.0,1069420552.0,1126.0,0,0,2,100,0
2018-01-04 12:16:00,2060976128.0,2060976128.0,1076905104.0,1086.0,0,0,2,101,0
2018-01-04 12:17:00,2062548992.0,2062548992.0,1062880568.0,1085.0,0,0,2,86,0
2018-01-04 12:18:00,2060451840.0,2060451840.0,648846496.0,1139.0,0,0,3,155,0
2018-01-04 12:19:00,2060451840.0,2060451840.0,849641512.0,1172.0,0,0,2,98,0
2018-01-04 12:20:00,2062024704.0,2062024704.0,965402864.0,1197.0,0,0,2,90,0
2018-01-04 12:21:00,2028994560.0,2028994560.0,879923504.0,1051.0,0,0,2,82,0
2018-01-04 12:22:00,2062548992.0,2062548992.0,818503112.0,1023.0,0,0,2,92,0
2018-01-04 12:23:00,2062548992.0,2062548992.0,760478752.0,1022.0,0,0,2,97,0
2018-01-04 12:24:00,2064121856.0,2064121856.0,688076952.0,1022.0,0,0,2,90,0
2018-01-04 12:25:00,2069364736.0,2069364736.0,1161964160.0,1022.0,0,0,1,47,0
2018-01-04 12:26:00,2064646144.0,2064646144.0,706152200.0,1166.0,0,0,3,152,0
2018-01-04 12:27:00,2068316160.0,2068316160.0,735547192.0,1134.0,0,0,2,94,0
2018-01-04 12:28:00,2059927552.0,2059927552.0,898246200.0,1176.0,0,0,2,101,0
2018-01-04 12:29:00,2065694720.0,2065694720.0,993240240.0,1176.0,0,0,2,92,0
2018-01-04 12:30:00,2059403264.0,2059403264.0,1097213456.0,1224.0,0,0,2,97,0
2018-01-04 12:31:00,2025848832.0,2025848832.0,1024635400.0,1079.0,0,0,2,78,0
2018-01-04 12:32:00,2062548992.0,2062548992.0,1011830496.0,1069.0,0,0,2,78,0
2018-01-04 12:33:00,2063073280.0,2063073280.0,990673720.0,1087.0,0,0,2,82,0
2018-01-04 12:34:00,2065170432.0,2065170432.0,1182941512.0,1206.0,0,0,2,86,0
2018-01-04 12:35:00,2043674624.0,2043674624.0,793884096.0,1271.0,0,0,3,167,0
2018-01-04 12:36:00,2054160384.0,2054160384.0,808001768.0,1158.0,0,0,2,99,0
2018-01-04 12:37:00,2058354688.0,2058354688.0,903984736.0,1037.0,1,552,2,93,0
2018-01-04 12:38:00,2045771776.0,2045771776.0,879712320.0,952.0,0,0,2,48,0
2018-01-04 12:39:00,2051014656.0,2051014656.0,941341720.0,952.0,0,0,2,49,0
2018-01-04 12:40:00,2051538944.0,2051538944.0,962845600.0,952.0,0,0,2,80,0
2018-01-04 12:41:00,2054684672.0,2054684672.0,918986472.0,952.0,0,0,2,70,0
2018-01-04 12:42:00,2059403264.0,2059403264.0,903172888.0,979.0,0,0,2,64,0
2018-01-04 12:43:00,2061500416.0,2061500416.0,1066410864.0,1153.0,0,0,2,69,0
2018-01-04 12:44:00,2015887360.0,2015887360.0,715038272.0,1153.0,0,0,3,147,0
2018-01-04 12:45:00,2037907456.0,2037907456.0,987496600.0,1138.0,0,0,2,84,0
2018-01-04 12:46:00,2036334592.0,2036334592.0,602319104.0,1160.0,0,0,3,149,0
2018-01-04 12:47:00,2040004608.0,2040004608.0,663265248.0,1031.0,0,0,2,86,0
2018-01-04 12:48:00,2043674624.0,2043674624.0,692304320.0,1032.0,0,0,2,81,0
2018-01-04 12:49:00,2047868928.0,2047868928.0,769939080.0,1059.0,0,0,2,81,0
2018-01-04 12:50:00,2052587520.0,2052587520.0,985520440.0,1147.0,0,0,2,83,0
2018-01-04 12:51:00,2046820352.0,2046820352.0,749335936.0,1180.0,0,0,3,150,0
2018-01-04 12:52:00,2047868928.0,2047868928.0,823372744.0,1134.0,0,0,2,89,0
2018-01-04 12:53:00,2052063232.0,2052063232.0,802300776.0,1002.0,0,0,2,76,0
2018-01-04 12:54:00,2052587520.0,2052587520.0,767817200.0,1002.0,0,0,2,74,0
2018-01-04 12:55:00,2054684672.0,2054684672.0,735534328.0,1002.0,0,0,2,83,0
2018-01-04 12:56:00,2058354688.0,2058354688.0,693756848.0,1002.0,0,0,2,83,0
2018-01-04 12:57:00,2063073280.0,2063073280.0,768745896.0,1135.0,0,0,2,88,0
2018-01-04 12:58:00,2065170432.0,2065170432.0,758944712.0,1074.0,0,0,2,88,0
2018-01-04 12:59:00,2068840448.0,2068840448.0,872618688.0,1142.0,0,0,2,91,0
2018-01-04 13:00:00,2068316160.0,2068316160.0,885753680.0,1143.0,0,0,2,86,0
2018-01-04 13:01:00,2070413312.0,2070413312.0,964679664.0,1121.0,0,0,2,84,0
2018-01-04 13:02:00,2073034752.0,2073034752.0,934591440.0,1103.0,0,0,2,80,0
2018-01-04 13:03:00,2075131904.0,2075131904.0,830435912.0,1031.0,0,0,2,81,0
2018-01-04 13:04:00,2076180480.0,2076180480.0,756418296.0,1034.0,0,0,2,91,0
2018-01-04 13:05:00,2075656192.0,2075656192.0,793767528.0,1135.0,0,0,2,91,0
2018-01-04 13:06:00,2066219008.0,2066219008.0,857014992.0,1206.0,0,0,2,95,0
2018-01-04 13:07:00,2068840448.0,2068840448.0,985278848.0,1157.0,0,0,2,92,0
2018-01-04 13:08:00,2069364736.0,2069364736.0,936610152.0,1191.0,0,0,2,89,0
2018-01-04 13:09:00,2039480320.0,2039480320.0,837416472.0,1002.0,0,0,2,81,0
2018-01-04 13:10:00,2069364736.0,2069364736.0,754290600.0,1002.0,0,0,2,81,0
2018-01-04 13:11:00,2070413312.0,2070413312.0,663770680.0,1002.0,0,0,2,88,0
2018-01-04 13:12:00,2074607616.0,2074607616.0,1107083312.0,1003.0,0,0,1,48,0
2018-01-04 13:13:00,2066219008.0,2066219008.0,1091967896.0,1099.0,0,0,2,104,0
2018-01-04 13:14:00,2060451840.0,2060451840.0,654302616.0,1139.0,0,0,3,156,0
2018-01-04 13:15:00,2064646144.0,2064646144.0,612057544.0,1065.0,0,0,2,95,0
2018-01-04 13:16:00,2066219008.0,2066219008.0,717319944.0,1122.0,0,0,2,100,0
2018-01-04 13:17:00,2067267584.0,2067267584.0,625208224.0,1058.0,0,0,2,93,0
2018-01-04 13:18:00,2069889024.0,2069889024.0,1150459752.0,1085.0,0,0,1,50,0
2018-01-04 13:19:00,2071461888.0,2071461888.0,1060478688.0,1030.0,0,0,2,97,0
2018-01-04 13:20:00,2069364736.0,2069364736.0,1017488808.0,1061.0,0,0,2,75,0
2018-01-04 13:21:00,2055733248.0,2055733248.0,674711696.0,1148.0,0,0,3,143,0
2018-01-04 13:22:00,2063073280.0,2063073280.0,718430696.0,1068.0,0,0,2,98,0
2018-01-04 13:23:00,2065694720.0,2065694720.0,816955264.0,1105.0,0,0,2,94,0
2018-01-04 13:24:00,2068840448.0,2068840448.0,783696968.0,1063.0,0,0,2,90,0
2018-01-04 13:25:00,2069889024.0,2069889024.0,694948504.0,1002.0,0,0,2,88,0
2018-01-04 13:26:00,2071986176.0,2071986176.0,1163053760.0,1002.0,0,0,1,47,0
2018-01-04 13:27:00,2074607616.0,2074607616.0,1062713800.0,1003.0,0,0,2,96,0
2018-01-04 13:28:00,2073559040.0,2073559040.0,1066425528.0,1128.0,0,0,2,74,0
2018-01-04 13:29:00,2076180480.0,2076180480.0,1016631368.0,1128.0,0,0,2,86,0
2018-01-04 13:30:00,2077229056.0,2077229056.0,1085265552.0,1129.0,0,0,2,84,0
2018-01-04 13:31:00,2077229056.0,2077229056.0,938240272.0,1060.0,0,0,2,79,0
2018-01-04 13:32:00,2076180480.0,2076180480.0,1029525160.0,1192.0,0,0,2,86,0
2018-01-04 13:33:00,2076704768.0,2076704768.0,978247528.0,1156.0,0,0,2,88,0
2018-01-04 13:34:00,2078801920.0,2078801920.0,902245688.0,1087.0,0,0,2,87,0
2018-01-04 13:35:00,2079850496.0,2079850496.0,826682496.0,1049.0,0,0,2,87,0
2018-01-04 13:36:00,2075656192.0,2075656192.0,838963080.0,1133.0,0,0,2,91,0
2018-01-04 13:37:00,2055733248.0,2055733248.0,974947240.0,1234.0,1,549,2,103,0
2018-01-04 13:38:00,2062024704.0,2062024704.0,994886624.0,1054.0,0,0,2,70,0
2018-01-04 13:39:00,2063597568.0,2063597568.0,595065184.0,1095.0,0,0,3,114,0
2018-01-04 13:40:00,2048917504.0,2048917504.0,577240304.0,1053.0,0,0,2,81,0
2018-01-04 13:41:00,2057830400.0,2057830400.0,1046248984.0,1002.0,0,0,1,43,0
2018-01-04 13:42:00,2051538944.0,2051538944.0,994347536.0,1003.0,0,0,2,89,0
2018-01-04 13:43:00,2053111808.0,2053111808.0,935855152.0,1002.0,0,0,2,86,0
2018-01-04 13:44:00,2042101760.0,2042101760.0,1014211552.0,1095.0,0,0,2,86,0
2018-01-04 13:45:00,2025848832.0,2025848832.0,716434096.0,1140.0,0,0,3,143,0
2018-01-04 13:46:00,2040004608.0,2040004608.0,777969504.0,1193.0,0,0,2,90,0
2018-01-04 13:47:00,2042101760.0,2042101760.0,866458088.0,1092.0,0,0,2,77,0
2018-01-04 13:48:00,2046820352.0,2046820352.0,579184480.0,1117.0,0,0,3,121,0
2018-01-04 13:49:00,2052063232.0,2052063232.0,679411752.0,1090.0,0,0,2,86,0
2018-01-04 13:50:00,2054684672.0,2054684672.0,697874488.0,1059.0,0,0,2,81,0
2018-01-04 13:51:00,2058354688.0,2058354688.0,728169160.0,1069.0,0,0,2,80,0
2018-01-04 13:52:00,2062024704.0,2062024704.0,907479920.0,1136.0,0,0,2,92,0
2018-01-04 13:53:00,2065170432.0,2065170432.0,943694328.0,1108.0,0,0,2,84,0
2018-01-04 13:54:00,2065694720.0,2065694720.0,877851744.0,1039.0,0,0,2,78,0
2018-01-04 13:55:00,2068840448.0,2068840448.0,968229408.0,1154.0,0,0,2,79,0
2018-01-04 13:56:00,2070413312.0,2070413312.0,872834432.0,1086.0,0,0,2,76,0
2018-01-04 13:57:00,2070937600.0,2070937600.0,773345888.0,1003.0,0,0,2,79,0
2018-01-04 13:58:00,2074083328.0,2074083328.0,682350520.0,1002.0,0,0,2,83,0
2018-01-04 13:59:00,2069889024.0,2069889024.0,683050384.0,1105.0,0,0,2,97,0
2018-01-04 14:00:00,2071461888.0,2071461888.0,634097168.0,1074.0,0,0,2,124,0
2018-01-04 14:01:00,2069364736.0,2069364736.0,733186544.0,1142.0,0,0,2,90,0
2018-01-04 14:02:00,2073034752.0,2073034752.0,653824912.0,1037.0,0,0,2,91,0
2018-01-04 14:03:00,2071986176.0,2071986176.0,662580880.0,1114.0,0,0,2,95,0
2018-01-04 14:04:00,2070413312.0,2070413312.0,784066560.0,1122.0,0,0,2,94,0
2018-01-04 14:05:00,2073559040.0,2073559040.0,754567144.0,1067.0,0,0,2,86,0
2018-01-04 14:06:00,2075656192.0,2075656192.0,721152824.0,1099.0,0,0,2,91,0
2018-01-04 14:07:00,2074607616.0,2074607616.0,762800840.0,1141.0,0,0,2,92,0
2018-01-04 14:08:00,2069364736.0,2069364736.0,876049672.0,1220.0,0,0,2,94,0
2018-01-04 14:09:00,2073034752.0,2073034752.0,846023352.0,1090.0,0,0,2,91,0
2018-01-04 14:10:00,2073034752.0,2073034752.0,758656120.0,1034.0,0,0,2,84,0
2018-01-04 14:11:00,2075656192.0,2075656192.0,811825712.0,1086.0,0,0,2,91,0
2018-01-04 14:12:00,2076180480.0,2076180480.0,695295472.0,1003.0,0,0,2,89,0
2018-01-04 14:13:00,2075656192.0,2075656192.0,1136356440.0,1002.0,0,0,1,46,0
2018-01-04 14:14:00,2076704768.0,2076704768.0,1003737456.0,1002.0,0,0,2,97,0
2018-01-04 14:15:00,2068840448.0,2068840448.0,1044403984.0,1144.0,0,0,2,92,0
2018-01-04 14:16:00,2070413312.0,2070413312.0,1145560552.0,1142.0,0,0,2,81,0
2018-01-04 14:17:00,2055733248.0,2055733248.0,1129702616.0,1143.0,0,0,2,103,0
2018-01-04 14:18:00,2064646144.0,2064646144.0,1082688120.0,1042.0,0,0,2,96,0
2018-01-04 14:19:00,2058878976.0,2058878976.0,1115419920.0,1104.0,0,0,2,100,0
2018-01-04 14:20:00,2062548992.0,2062548992.0,712546872.0,1116.0,0,0,3,156,0
2018-01-04 14:21:00,2065694720.0,2065694720.0,791611912.0,1115.0,0,0,2,94,0
2018-01-04 14:22:00,2067791872.0,2067791872.0,841809856.0,1126.0,0,0,2,91,0
2018-01-04 14:23:00,2069889024.0,2069889024.0,1045506808.0,1211.0,0,0,2,91,0
2018-01-04 14:24:00,2068316160.0,2068316160.0,970709592.0,1139.0,0,0,2,85,0
2018-01-04 14:25:00,2068316160.0,2068316160.0,926522816.0,1064.0,0,0,2,79,0
2018-01-04 14:26:00,2068840448.0,2068840448.0,875200336.0,1064.0,0,0,2,81,0
2018-01-04 14:27:00,2071986176.0,2071986176.0,928053192.0,1114.0,0,0,2,86,0
2018-01-04 14:28:00,2072510464.0,2072510464.0,818928568.0,1005.0,0,0,2,103,0
2018-01-04 14:29:00,2074607616.0,2074607616.0,707822720.0,1002.0,0,0,2,89,0
2018-01-04 14:30:00,2069364736.0,2069364736.0,719848472.0,1117.0,0,0,2,99,0
2018-01-04 14:31:00,2070413312.0,2070413312.0,672072808.0,1074.0,0,0,2,96,0
2018-01-04 14:32:00,2069364736.0,2069364736.0,774539800.0,1150.0,0,0,2,99,0
2018-01-04 14:33:00,2071986176.0,2071986176.0,666681576.0,1004.0,0,0,2,93,0
2018-01-04 14:34:00,2070937600.0,2070937600.0,1172343776.0,1054.0,0,0,1,48,0
2018-01-04 14:35:00,2066219008.0,2066219008.0,1168666560.0,1104.0,0,0,2,102,0
2018-01-04 14:36:00,2064646144.0,2064646144.0,718313856.0,1118.0,0,0,3,156,0
2018-01-04 14:37:00,2067267584.0,2067267584.0,983767400.0,1115.0,1,533,2,99,0
2018-01-04 14:38:00,2022703104.0,2022703104.0,666055144.0,1131.0,0,0,3,99,0
2018-01-04 14:39:00,2062548992.0,2062548992.0,730932080.0,1102.0,0,0,2,63,0
2018-01-04 14:40:00,2064646144.0,2064646144.0,762929176.0,1072.0,0,0,2,69,0
2018-01-04 14:41:00,2053636096.0,2053636096.0,742780328.0,1070.0,0,0,2,74,0
2018-01-04 14:42:00,2050490368.0,2050490368.0,723823648.0,1073.0,0,0,2,79,0
2018-01-04 14:43:00,2040528896.0,2040528896.0,794948864.0,1089.0,0,0,2,82,0
2018-01-04 14:44:00,2057306112.0,2057306112.0,730415056.0,1018.0,0,0,2,79,0
2018-01-04 14:45:00,2059403264.0,2059403264.0,673064136.0,1003.0,0,0,2,80,0
2018-01-04 14:46:00,2059927552.0,2059927552.0,670336904.0,1066.0,0,0,2,86,0
2018-01-04 14:47:00,2060451840.0,2060451840.0,850022848.0,1154.0,0,0,2,80,0
2018-01-04 14:48:00,2062548992.0,2062548992.0,831681912.0,1210.0,0,0,2,77,0
2018-01-04 14:49:00,2023751680.0,2023751680.0,754518936.0,1013.0,0,0,2,68,0
2018-01-04 14:50:00,2062024704.0,2062024704.0,714485896.0,1031.0,0,0,2,75,0
2018-01-04 14:51:00,2063597568.0,2063597568.0,748808648.0,1105.0,0,0,2,81,0
2018-01-04 14:52:00,2067267584.0,2067267584.0,890467272.0,1173.0,0,0,2,79,0
2018-01-04 14:53:00,2068316160.0,2068316160.0,1042713832.0,1157.0,0,0,2,82,0
2018-01-04 14:54:00,2060451840.0,2060451840.0,671473184.0,1142.0,0,0,3,157,0
2018-01-04 14:55:00,2063597568.0,2063597568.0,764035776.0,1139.0,0,0,2,100,0
2018-01-04 14:56:00,2065694720.0,2065694720.0,746144344.0,1076.0,0,0,2,84,0
2018-01-04 14:57:00,2067791872.0,2067791872.0,754401472.0,1080.0,0,0,2,82,0
2018-01-04 14:58:00,2069364736.0,2069364736.0,716657184.0,1065.0,0,0,2,83,0
2018-01-04 14:59:00,2072510464.0,2072510464.0,754703784.0,1090.0,0,0,2,82,0
2018-01-04 15:00:00,2074083328.0,2074083328.0,631854120.0,1003.0,0,0,2,88,0
2018-01-04 15:01:00,2072510464.0,2072510464.0,597284080.0,1077.0,0,0,2,101,0
2018-01-04 15:02:00,2065694720.0,2065694720.0,1095191568.0,1060.0,0,0,1,50,0
2018-01-04 15:03:00,2068840448.0,2068840448.0,643014112.0,1153.0,0,0,3,148,0
2018-01-04 15:04:00,2069364736.0,2069364736.0,1113361888.0,1024.0,0,0,1,45,0
2018-01-04 15:05:00,2070937600.0,2070937600.0,1011932632.0,1024.0,0,0,2,95,0
2018-01-04 15:06:00,2041577472.0,2041577472.0,919262912.0,1033.0,0,0,2,72,0
2018-01-04 15:07:00,2070937600.0,2070937600.0,941070064.0,1115.0,0,0,2,79,0
2018-01-04 15:08:00,2055208960.0,2055208960.0,1106911744.0,1197.0,0,0,2,110,0
2018-01-04 15:09:00,2057830400.0,2057830400.0,732003104.0,1153.0,0,0,3,155,0
2018-01-04 15:10:00,2059927552.0,2059927552.0,959443840.0,1209.0,0,0,2,88,0
2018-01-04 15:11:00,2044198912.0,2044198912.0,1097145488.0,1212.0,0,0,2,110,0
2018-01-04 15:12:00,2053636096.0,2053636096.0,606090856.0,1089.0,0,0,3,146,0
2018-01-04 15:13:00,2056781824.0,2056781824.0,664982144.0,1108.0,0,0,2,94,0
2018-01-04 15:14:00,2058878976.0,2058878976.0,638966096.0,1033.0,0,0,2,105,0
2018-01-04 15:15:00,2060451840.0,2060451840.0,739737496.0,1089.0,0,0,2,91,0
2018-01-04 15:16:00,2063073280.0,2063073280.0,626860640.0,1020.0,0,0,2,88,0
2018-01-04 15:17:00,2066219008.0,2066219008.0,1086139256.0,1013.0,0,0,1,48,0
2018-01-04 15:18:00,2067791872.0,2067791872.0,684103832.0,1150.0,0,0,3,148,0
2018-01-04 15:19:00,2068316160.0,2068316160.0,639742200.0,1061.0,0,0,2,93,0
2018-01-04 15:20:00,2070937600.0,2070937600.0,1120377968.0,1032.0,0,0,1,48,0
2018-01-04 15:21:00,2071986176.0,2071986176.0,1020369000.0,1005.0,0,0,2,89,0
2018-01-04 15:22:00,2068840448.0,2068840448.0,907629304.0,1013.0,0,0,2,73,0
2018-01-04 15:23:00,2071461888.0,2071461888.0,935627440.0,1107.0,0,0,2,76,0
2018-01-04 15:24:00,2069364736.0,2069364736.0,1081816312.0,1185.0,0,0,2,86,0
2018-01-04 15:25:00,2045247488.0,2045247488.0,639461000.0,1146.0,0,0,3,159,0
2018-01-04 15:26:00,2058878976.0,2058878976.0,843685712.0,1140.0,0,0,2,94,0
2018-01-04 15:27:00,2059927552.0,2059927552.0,996476440.0,1206.0,0,0,2,88,0
2018-01-04 15:28:00,2063073280.0,2063073280.0,962971536.0,1078.0,0,0,2,82,0
2018-01-04 15:29:00,2064646144.0,2064646144.0,972053440.0,1084.0,0,0,2,79,0
2018-01-04 15:30:00,2065170432.0,2065170432.0,927990072.0,1033.0,0,0,2,79,0
2018-01-04 15:31:00,2065694720.0,2065694720.0,1012928264.0,1150.0,0,0,2,86,0
2018-01-04 15:32:00,2069364736.0,2069364736.0,1076684808.0,1153.0,0,0,2,82,0
2018-01-04 15:33:00,2070937600.0,2070937600.0,954554512.0,1152.0,0,0,2,86,0
2018-01-04 15:34:00,2070937600.0,2070937600.0,1056976824.0,1151.0,0,0,2,79,0
2018-01-04 15:35:00,2047868928.0,2047868928.0,1050012456.0,1201.0,0,0,2,103,0
2018-01-04 15:36:00,2063597568.0,2063597568.0,976250112.0,1034.0,0,0,2,85,0
2018-01-04 15:37:00,2064121856.0,2064121856.0,873332800.0,1004.0,1,551,2,86,0
2018-01-04 15:38:00,1989148672.0,1989148672.0,815220400.0,958.0,0,0,2,47,0
2018-01-04 15:39:00,2056257536.0,2056257536.0,954398616.0,1062.0,0,0,2,62,0
2018-01-04 15:40:00,2037383168.0,2037383168.0,667528584.0,1125.0,0,0,3,130,0
2018-01-04 15:41:00,2035810304.0,2035810304.0,862940528.0,1159.0,0,0,2,79,0
2018-01-04 15:42:00,1985478656.0,1985478656.0,694676744.0,1204.0,0,0,3,148,0
2018-01-04 15:43:00,2013265920.0,2013265920.0,588483776.0,1163.0,0,0,3,145,0
2018-01-04 15:44:00,2023227392.0,2023227392.0,767272944.0,1079.0,0,0,2,84,0
2018-01-04 15:45:00,2030567424.0,2030567424.0,973250848.0,1091.0,0,0,2,95,0
2018-01-04 15:46:00,2033188864.0,2033188864.0,577582304.0,1036.0,0,0,3,134,0
2018-01-04 15:47:00,2035286016.0,2035286016.0,765537496.0,1087.0,0,0,2,79,0
2018-01-04 15:48:00,2038956032.0,2038956032.0,879867328.0,1097.0,0,0,2,73,0
2018-01-04 15:49:00,2042626048.0,2042626048.0,872609544.0,1013.0,0,0,2,70,0
2018-01-04 15:50:00,2046820352.0,2046820352.0,590389960.0,1151.0,0,0,3,125,0
2018-01-04 15:51:00,2053111808.0,2053111808.0,624019696.0,1064.0,0,0,2,88,0
2018-01-04 15:52:00,2057306112.0,2057306112.0,629704624.0,1032.0,0,0,2,82,0
2018-01-04 15:53:00,2061500416.0,2061500416.0,587499920.0,1002.0,0,0,2,98,0
2018-01-04 15:54:00,2059403264.0,2059403264.0,1073290224.0,1013.0,0,0,1,47,0
2018-01-04 15:55:00,2064646144.0,2064646144.0,1084497480.0,1088.0,0,0,2,94,0
2018-01-04 15:56:00,2063597568.0,2063597568.0,687251056.0,1128.0,0,0,3,144,0
2018-01-04 15:57:00,2067267584.0,2067267584.0,809132480.0,1150.0,0,0,2,90,0
2018-01-04 15:58:00,2067267584.0,2067267584.0,1009670816.0,1211.0,0,0,2,89,0
2018-01-04 15:59:00,2058354688.0,2058354688.0,687428176.0,1168.0,0,0,3,158,0
2018-01-04 16:00:00,2058354688.0,2058354688.0,651961416.0,1038.0,0,0,2,91,0
2018-01-04 16:01:00,2060451840.0,2060451840.0,691127824.0,1093.0,0,0,2,88,0
2018-01-04 16:02:00,2062548992.0,2062548992.0,663330008.0,1037.0,0,0,2,88,0
2018-01-04 16:03:00,2064121856.0,2064121856.0,788728264.0,1129.0,0,0,2,93,0
2018-01-04 16:04:00,2066743296.0,2066743296.0,797517608.0,1154.0,0,0,2,92,0
2018-01-04 16:05:00,2068316160.0,2068316160.0,707919664.0,1003.0,0,0,2,84,0
2018-01-04 16:06:00,2068316160.0,2068316160.0,811805008.0,1152.0,0,0,2,90,0
